datetime,Unnamed: 0,STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10N,TD,Q,SQ,VV,N,U,P,temperature_C,irradiance,sunshine_hours
2024-01-26 19:00:00,618.0,330.0,20240126.0,19.0,280.0,70.0,70.0,90.0,66.0,56.166666666666664,28.0,0.0,0.0,,,76.0,10327.0,6.6,0.0,0.0
2024-01-26 20:00:00,619.0,330.0,20240126.0,20.0,270.0,60.0,70.0,100.0,63.0,53.333333333333336,28.0,0.0,0.0,,,78.0,10333.0,6.3,0.0,0.0
2024-01-26 21:00:00,620.0,330.0,20240126.0,21.0,270.0,60.0,60.0,90.0,59.0,50.5,29.0,0.0,0.0,,,80.0,10335.0,5.9,0.0,0.0
2024-01-26 22:00:00,621.0,330.0,20240126.0,22.0,260.0,60.0,60.0,80.0,63.0,47.666666666666664,25.0,0.0,0.0,,,76.0,10336.0,6.3,0.0,0.0
2024-01-26 23:00:00,622.0,330.0,20240126.0,23.0,240.0,50.0,40.0,70.0,61.0,44.83333333333333,25.0,0.0,0.0,,,78.0,10340.0,6.1,0.0,0.0
2024-01-27 00:00:00,623.0,330.0,20240126.0,24.0,240.0,40.0,40.0,70.0,52.0,42.0,31.0,0.0,0.0,,,86.0,10343.0,5.2,0.0,0.0
2024-01-27 01:00:00,624.0,330.0,20240127.0,1.0,220.0,40.0,40.0,60.0,49.0,39.666666666666664,32.0,0.0,0.0,,,88.0,10344.0,4.9,0.0,0.0
2024-01-27 02:00:00,625.0,330.0,20240127.0,2.0,230.0,40.0,50.0,60.0,48.0,37.333333333333336,33.0,0.0,0.0,,,90.0,10345.0,4.8,0.0,0.0
2024-01-27 03:00:00,626.0,330.0,20240127.0,3.0,220.0,50.0,40.0,70.0,43.0,35.0,31.0,0.0,0.0,,,92.0,10346.0,4.3,0.0,0.0
2024-01-27 04:00:00,627.0,330.0,20240127.0,4.0,210.0,50.0,40.0,70.0,44.0,32.666666666666664,34.0,0.0,0.0,,,93.0,10346.0,4.4,0.0,0.0
2024-01-27 05:00:00,628.0,330.0,20240127.0,5.0,220.0,50.0,60.0,70.0,40.0,30.333333333333332,32.0,0.0,0.0,,,94.0,10345.0,4.0,0.0,0.0
2024-01-27 06:00:00,629.0,330.0,20240127.0,6.0,190.0,50.0,40.0,80.0,39.0,28.0,31.0,0.0,0.0,,,95.0,10345.0,3.9,0.0,0.0
2024-01-27 07:00:00,630.0,330.0,20240127.0,7.0,200.0,50.0,50.0,70.0,38.0,27.833333333333332,30.0,0.0,0.0,,,94.0,10348.0,3.8,0.0,0.0
2024-01-27 08:00:00,631.0,330.0,20240127.0,8.0,190.0,40.0,40.0,60.0,35.0,27.666666666666668,29.0,2.0,0.0,,,95.0,10348.0,3.5,5.555555555555555,0.0
2024-01-27 09:00:00,632.0,330.0,20240127.0,9.0,200.0,50.0,40.0,60.0,46.0,27.5,37.0,26.0,8.0,,,93.0,10352.0,4.6,72.22222222222223,0.8
2024-01-27 10:00:00,633.0,330.0,20240127.0,10.0,210.0,50.0,50.0,60.0,59.0,27.333333333333332,39.0,58.0,10.0,,,87.0,10356.0,5.9,161.11111111111111,1.0
2024-01-27 11:00:00,634.0,330.0,20240127.0,11.0,210.0,50.0,50.0,80.0,68.0,27.166666666666668,41.0,95.0,10.0,,,83.0,10357.0,6.8,263.8888888888889,1.0
2024-01-27 12:00:00,635.0,330.0,20240127.0,12.0,220.0,50.0,50.0,80.0,74.0,27.0,41.0,106.0,10.0,,,79.0,10353.0,7.4,294.44444444444446,1.0
2024-01-27 13:00:00,636.0,330.0,20240127.0,13.0,210.0,50.0,40.0,70.0,75.0,29.0,30.0,88.0,9.0,,,73.0,10349.0,7.5,244.44444444444449,0.9
2024-01-27 14:00:00,637.0,330.0,20240127.0,14.0,210.0,40.0,40.0,60.0,70.0,31.0,31.0,47.0,0.0,,,76.0,10349.0,7.0,130.55555555555554,0.0
2024-01-27 15:00:00,638.0,330.0,20240127.0,15.0,180.0,40.0,30.0,50.0,74.0,33.0,34.0,52.0,8.0,,,75.0,10345.0,7.4,144.44444444444446,0.8
2024-01-27 16:00:00,639.0,330.0,20240127.0,16.0,170.0,40.0,50.0,50.0,60.0,35.0,31.0,22.0,7.0,,,81.0,10344.0,6.0,61.11111111111112,0.7000000000000001
2024-01-27 17:00:00,640.0,330.0,20240127.0,17.0,170.0,40.0,40.0,60.0,57.0,37.0,34.0,0.0,0.0,,,85.0,10346.0,5.7,0.0,0.0
2024-01-27 18:00:00,641.0,330.0,20240127.0,18.0,180.0,50.0,40.0,60.0,51.0,39.0,32.0,0.0,0.0,,,87.0,10342.0,5.1,0.0,0.0
2024-01-27 19:00:00,642.0,330.0,20240127.0,19.0,180.0,50.0,50.0,60.0,47.0,36.833333333333336,27.0,0.0,0.0,,,87.0,10343.0,4.7,0.0,0.0
2024-01-27 20:00:00,643.0,330.0,20240127.0,20.0,170.0,50.0,50.0,60.0,45.0,34.666666666666664,20.0,0.0,0.0,,,83.0,10340.0,4.5,0.0,0.0
2024-01-27 21:00:00,644.0,330.0,20240127.0,21.0,180.0,50.0,50.0,70.0,45.0,32.5,16.0,0.0,0.0,,,81.0,10337.0,4.5,0.0,0.0
2024-01-27 22:00:00,645.0,330.0,20240127.0,22.0,150.0,40.0,50.0,60.0,44.0,30.333333333333336,9.0,0.0,0.0,,,78.0,10332.0,4.4,0.0,0.0
2024-01-27 23:00:00,646.0,330.0,20240127.0,23.0,180.0,50.0,40.0,60.0,42.0,28.166666666666668,6.0,0.0,0.0,,,77.0,10326.0,4.2,0.0,0.0
2024-01-28 00:00:00,647.0,330.0,20240127.0,24.0,180.0,50.0,50.0,60.0,37.0,26.0,5.0,0.0,0.0,,,79.0,10322.0,3.7,0.0,0.0
2024-01-28 01:00:00,648.0,330.0,20240128.0,1.0,150.0,50.0,50.0,60.0,30.0,23.333333333333332,1.0,0.0,0.0,,,81.0,10314.0,3.0,0.0,0.0
2024-01-28 02:00:00,649.0,330.0,20240128.0,2.0,160.0,50.0,50.0,70.0,35.0,20.666666666666668,2.0,0.0,0.0,,,78.0,10308.0,3.5,0.0,0.0
2024-01-28 03:00:00,650.0,330.0,20240128.0,3.0,150.0,50.0,50.0,60.0,33.0,18.0,-4.0,0.0,0.0,,,76.0,10303.0,3.3,0.0,0.0
2024-01-28 04:00:00,651.0,330.0,20240128.0,4.0,150.0,50.0,50.0,60.0,28.0,15.333333333333334,-10.0,0.0,0.0,,,75.0,10299.0,2.8,0.0,0.0
2024-01-28 05:00:00,652.0,330.0,20240128.0,5.0,150.0,60.0,60.0,80.0,22.0,12.666666666666668,-13.0,0.0,0.0,,,77.0,10293.0,2.2,0.0,0.0
2024-01-28 06:00:00,653.0,330.0,20240128.0,6.0,150.0,60.0,60.0,80.0,36.0,10.0,-16.0,0.0,0.0,,,69.0,10288.0,3.6,0.0,0.0
2024-01-28 07:00:00,654.0,330.0,20240128.0,7.0,150.0,70.0,70.0,90.0,35.0,12.5,-20.0,0.0,0.0,,,67.0,10286.0,3.5,0.0,0.0
2024-01-28 08:00:00,655.0,330.0,20240128.0,8.0,150.0,70.0,60.0,90.0,36.0,15.0,-13.0,3.0,0.0,,,70.0,10280.0,3.6,8.333333333333334,0.0
2024-01-28 09:00:00,656.0,330.0,20240128.0,9.0,150.0,60.0,60.0,80.0,52.0,17.5,-11.0,30.0,8.0,,,64.0,10277.0,5.2,83.33333333333333,0.8
2024-01-28 10:00:00,657.0,330.0,20240128.0,10.0,150.0,70.0,70.0,80.0,65.0,20.0,-7.0,66.0,10.0,,,59.0,10274.0,6.5,183.3333333333333,1.0
2024-01-28 11:00:00,658.0,330.0,20240128.0,11.0,150.0,70.0,70.0,80.0,77.0,22.5,-7.0,94.0,10.0,,,55.0,10270.0,7.7,261.1111111111111,1.0
2024-01-28 12:00:00,659.0,330.0,20240128.0,12.0,150.0,60.0,70.0,80.0,77.0,25.0,-8.0,76.0,8.0,,,54.0,10260.0,7.7,211.11111111111111,0.8
2024-01-28 13:00:00,660.0,330.0,20240128.0,13.0,170.0,60.0,60.0,90.0,83.0,32.666666666666664,2.0,96.0,10.0,,,56.0,10253.0,8.3,266.6666666666667,1.0
2024-01-28 14:00:00,661.0,330.0,20240128.0,14.0,150.0,70.0,80.0,90.0,83.0,40.333333333333336,5.0,61.0,5.0,,,57.0,10243.0,8.3,169.44444444444446,0.5
2024-01-28 15:00:00,662.0,330.0,20240128.0,15.0,150.0,70.0,70.0,90.0,89.0,48.0,7.0,42.0,8.0,,,56.0,10241.0,8.9,116.66666666666669,0.8
2024-01-28 16:00:00,663.0,330.0,20240128.0,16.0,170.0,70.0,60.0,90.0,84.0,55.66666666666667,8.0,18.0,7.0,,,58.0,10241.0,8.4,50.0,0.7000000000000001
2024-01-28 17:00:00,664.0,330.0,20240128.0,17.0,150.0,70.0,70.0,90.0,82.0,63.333333333333336,11.0,1.0,0.0,,,61.0,10236.0,8.2,2.7777777777777777,0.0
2024-01-28 18:00:00,665.0,330.0,20240128.0,18.0,180.0,70.0,70.0,90.0,87.0,71.0,13.0,0.0,0.0,,,59.0,10234.0,8.7,0.0,0.0
2024-01-28 19:00:00,666.0,330.0,20240128.0,19.0,170.0,60.0,70.0,80.0,82.0,69.5,18.0,0.0,0.0,,,64.0,10236.0,8.2,0.0,0.0
2024-01-28 20:00:00,667.0,330.0,20240128.0,20.0,180.0,70.0,70.0,90.0,81.0,68.0,22.0,0.0,0.0,,,66.0,10235.0,8.1,0.0,0.0
2024-01-28 21:00:00,668.0,330.0,20240128.0,21.0,180.0,80.0,80.0,100.0,76.0,66.5,23.0,0.0,0.0,,,68.0,10233.0,7.6,0.0,0.0
2024-01-28 22:00:00,669.0,330.0,20240128.0,22.0,180.0,70.0,80.0,90.0,75.0,65.0,23.0,0.0,0.0,,,69.0,10234.0,7.5,0.0,0.0
2024-01-28 23:00:00,670.0,330.0,20240128.0,23.0,170.0,70.0,70.0,80.0,69.0,63.5,26.0,0.0,0.0,,,73.0,10233.0,6.9,0.0,0.0
2024-01-29 00:00:00,671.0,330.0,20240128.0,24.0,200.0,70.0,80.0,110.0,71.0,62.0,29.0,0.0,0.0,,,74.0,10236.0,7.1,0.0,0.0
2024-01-29 01:00:00,672.0,330.0,20240129.0,1.0,190.0,70.0,70.0,90.0,68.0,59.833333333333336,30.0,0.0,0.0,,,76.0,10238.0,6.8,0.0,0.0
2024-01-29 02:00:00,673.0,330.0,20240129.0,2.0,190.0,70.0,70.0,90.0,64.0,57.666666666666664,30.0,0.0,0.0,,,79.0,10240.0,6.4,0.0,0.0
2024-01-29 03:00:00,674.0,330.0,20240129.0,3.0,190.0,70.0,70.0,100.0,62.0,55.5,32.0,0.0,0.0,,,81.0,10240.0,6.2,0.0,0.0
2024-01-29 04:00:00,675.0,330.0,20240129.0,4.0,190.0,50.0,60.0,90.0,58.0,53.333333333333336,32.0,0.0,0.0,,,83.0,10242.0,5.8,0.0,0.0
2024-01-29 05:00:00,676.0,330.0,20240129.0,5.0,200.0,60.0,50.0,70.0,56.0,51.16666666666667,31.0,0.0,0.0,,,84.0,10244.0,5.6,0.0,0.0
2024-01-29 06:00:00,677.0,330.0,20240129.0,6.0,200.0,50.0,50.0,70.0,55.0,49.0,33.0,0.0,0.0,,,85.0,10245.0,5.5,0.0,0.0
2024-01-29 07:00:00,678.0,330.0,20240129.0,7.0,190.0,50.0,50.0,70.0,58.0,49.166666666666664,37.0,0.0,0.0,,,86.0,10247.0,5.8,0.0,0.0
2024-01-29 08:00:00,679.0,330.0,20240129.0,8.0,200.0,60.0,60.0,80.0,57.0,49.333333333333336,37.0,1.0,0.0,,,87.0,10251.0,5.7,2.7777777777777777,0.0
2024-01-29 09:00:00,680.0,330.0,20240129.0,9.0,180.0,60.0,60.0,80.0,61.0,49.5,39.0,15.0,0.0,,,86.0,10252.0,6.1,41.66666666666666,0.0
2024-01-29 10:00:00,681.0,330.0,20240129.0,10.0,190.0,60.0,70.0,80.0,76.0,49.666666666666664,46.0,55.0,7.0,,,81.0,10257.0,7.6,152.77777777777777,0.7000000000000001
2024-01-29 11:00:00,682.0,330.0,20240129.0,11.0,190.0,70.0,60.0,90.0,92.0,49.833333333333336,54.0,87.0,10.0,,,77.0,10258.0,9.2,241.66666666666663,1.0
2024-01-29 12:00:00,683.0,330.0,20240129.0,12.0,190.0,60.0,60.0,80.0,101.0,50.0,59.0,97.0,10.0,,,75.0,10256.0,10.1,269.44444444444446,1.0
2024-01-29 13:00:00,684.0,330.0,20240129.0,13.0,180.0,50.0,40.0,70.0,98.0,55.5,61.0,64.0,2.0,,,77.0,10254.0,9.8,177.77777777777777,0.2
2024-01-29 14:00:00,685.0,330.0,20240129.0,14.0,180.0,50.0,50.0,60.0,99.0,61.0,63.0,68.0,7.0,,,77.0,10254.0,9.9,188.88888888888889,0.7000000000000001
2024-01-29 15:00:00,686.0,330.0,20240129.0,15.0,180.0,50.0,50.0,60.0,100.0,66.5,64.0,63.0,10.0,,,78.0,10258.0,10.0,175.0,1.0
2024-01-29 16:00:00,687.0,330.0,20240129.0,16.0,160.0,50.0,50.0,60.0,91.0,72.0,63.0,19.0,8.0,,,82.0,10257.0,9.1,52.77777777777778,0.8
2024-01-29 17:00:00,688.0,330.0,20240129.0,17.0,180.0,50.0,40.0,70.0,89.0,77.5,67.0,1.0,0.0,,,85.0,10261.0,8.9,2.7777777777777777,0.0
2024-01-29 18:00:00,689.0,330.0,20240129.0,18.0,170.0,50.0,50.0,50.0,92.0,83.0,70.0,0.0,0.0,,,85.0,10258.0,9.2,0.0,0.0
2024-01-29 19:00:00,690.0,330.0,20240129.0,19.0,170.0,50.0,60.0,60.0,96.0,83.66666666666667,74.0,0.0,0.0,,,86.0,10257.0,9.6,0.0,0.0
2024-01-29 20:00:00,691.0,330.0,20240129.0,20.0,180.0,70.0,70.0,90.0,96.0,84.33333333333333,75.0,0.0,0.0,,,86.0,10256.0,9.6,0.0,0.0
2024-01-29 21:00:00,692.0,330.0,20240129.0,21.0,180.0,70.0,70.0,100.0,98.0,85.0,74.0,0.0,0.0,,,85.0,10253.0,9.8,0.0,0.0
2024-01-29 22:00:00,693.0,330.0,20240129.0,22.0,190.0,70.0,70.0,100.0,97.0,85.66666666666667,72.0,0.0,0.0,,,84.0,10250.0,9.7,0.0,0.0
2024-01-29 23:00:00,694.0,330.0,20240129.0,23.0,190.0,70.0,70.0,90.0,97.0,86.33333333333333,71.0,0.0,0.0,,,83.0,10249.0,9.7,0.0,0.0
2024-01-30 00:00:00,695.0,330.0,20240129.0,24.0,180.0,80.0,80.0,90.0,96.0,87.0,70.0,0.0,0.0,,,83.0,10247.0,9.6,0.0,0.0
2024-01-30 01:00:00,696.0,330.0,20240130.0,1.0,190.0,70.0,70.0,100.0,100.0,87.66666666666667,71.0,0.0,0.0,,,82.0,10246.0,10.0,0.0,0.0
2024-01-30 02:00:00,697.0,330.0,20240130.0,2.0,190.0,70.0,60.0,90.0,99.0,88.33333333333333,71.0,0.0,0.0,,,82.0,10243.0,9.9,0.0,0.0
2024-01-30 03:00:00,698.0,330.0,20240130.0,3.0,190.0,60.0,60.0,80.0,98.0,89.0,71.0,0.0,0.0,,,83.0,10240.0,9.8,0.0,0.0
2024-01-30 04:00:00,699.0,330.0,20240130.0,4.0,190.0,60.0,70.0,90.0,104.0,89.66666666666667,74.0,0.0,0.0,,,81.0,10238.0,10.4,0.0,0.0
2024-01-30 05:00:00,700.0,330.0,20240130.0,5.0,190.0,70.0,70.0,100.0,104.0,90.33333333333333,75.0,0.0,0.0,,,81.0,10235.0,10.4,0.0,0.0
2024-01-30 06:00:00,701.0,330.0,20240130.0,6.0,190.0,70.0,70.0,90.0,109.0,91.0,77.0,0.0,0.0,,,81.0,10236.0,10.9,0.0,0.0
2024-01-30 07:00:00,702.0,330.0,20240130.0,7.0,190.0,80.0,80.0,110.0,107.0,89.0,78.0,0.0,0.0,,,82.0,10237.0,10.7,0.0,0.0
2024-01-30 08:00:00,703.0,330.0,20240130.0,8.0,220.0,80.0,70.0,110.0,103.0,87.0,78.0,0.0,0.0,,,84.0,10245.0,10.3,0.0,0.0
2024-01-30 09:00:00,704.0,330.0,20240130.0,9.0,220.0,90.0,110.0,150.0,95.0,85.0,74.0,5.0,0.0,,,86.0,10250.0,9.5,13.88888888888889,0.0
2024-01-30 10:00:00,705.0,330.0,20240130.0,10.0,220.0,110.0,100.0,170.0,87.0,83.0,67.0,24.0,0.0,,,87.0,10258.0,8.7,66.66666666666667,0.0
2024-01-30 11:00:00,706.0,330.0,20240130.0,11.0,220.0,110.0,110.0,160.0,81.0,81.0,64.0,24.0,0.0,,,89.0,10260.0,8.1,66.66666666666667,0.0
2024-01-30 12:00:00,707.0,330.0,20240130.0,12.0,220.0,100.0,90.0,160.0,83.0,79.0,60.0,37.0,0.0,,,85.0,10264.0,8.3,102.77777777777776,0.0
2024-01-30 13:00:00,708.0,330.0,20240130.0,13.0,230.0,80.0,80.0,130.0,76.0,76.66666666666667,69.0,30.0,0.0,,,95.0,10269.0,7.6,83.33333333333333,0.0
2024-01-30 14:00:00,709.0,330.0,20240130.0,14.0,240.0,90.0,90.0,140.0,75.0,74.33333333333333,71.0,16.0,0.0,,,97.0,10274.0,7.5,44.44444444444444,0.0
2024-01-30 15:00:00,710.0,330.0,20240130.0,15.0,250.0,80.0,80.0,130.0,75.0,72.0,70.0,8.0,0.0,,,96.0,10283.0,7.5,22.22222222222222,0.0
2024-01-30 16:00:00,711.0,330.0,20240130.0,16.0,280.0,90.0,80.0,120.0,70.0,69.66666666666667,68.0,6.0,0.0,,,98.0,10294.0,7.0,16.666666666666668,0.0
2024-01-30 17:00:00,712.0,330.0,20240130.0,17.0,290.0,70.0,60.0,90.0,68.0,67.33333333333333,64.0,1.0,0.0,,,97.0,10301.0,6.8,2.7777777777777777,0.0
2024-01-30 18:00:00,713.0,330.0,20240130.0,18.0,290.0,60.0,60.0,90.0,68.0,65.0,61.0,0.0,0.0,,,95.0,10312.0,6.8,0.0,0.0
2024-01-30 19:00:00,714.0,330.0,20240130.0,19.0,310.0,60.0,60.0,80.0,68.0,62.5,57.0,0.0,0.0,,,92.0,10319.0,6.8,0.0,0.0
2024-01-30 20:00:00,715.0,330.0,20240130.0,20.0,320.0,60.0,50.0,80.0,66.0,60.0,47.0,0.0,0.0,,,88.0,10326.0,6.6,0.0,0.0
2024-01-30 21:00:00,716.0,330.0,20240130.0,21.0,320.0,50.0,50.0,80.0,64.0,57.5,44.0,0.0,0.0,,,86.0,10333.0,6.4,0.0,0.0
2024-01-30 22:00:00,717.0,330.0,20240130.0,22.0,340.0,60.0,50.0,90.0,60.0,55.0,51.0,0.0,0.0,,,94.0,10338.0,6.0,0.0,0.0
2024-01-30 23:00:00,718.0,330.0,20240130.0,23.0,320.0,50.0,60.0,70.0,58.0,52.5,49.0,0.0,0.0,,,94.0,10338.0,5.8,0.0,0.0
2024-01-31 00:00:00,719.0,330.0,20240130.0,24.0,320.0,40.0,30.0,60.0,60.0,50.0,51.0,0.0,0.0,,,93.0,10346.0,6.0,0.0,0.0
2024-01-31 01:00:00,720.0,330.0,20240131.0,1.0,270.0,20.0,20.0,50.0,64.0,50.166666666666664,35.0,0.0,0.0,,,82.0,10346.0,6.4,0.0,0.0
2024-01-31 02:00:00,721.0,330.0,20240131.0,2.0,320.0,40.0,20.0,60.0,63.0,50.333333333333336,35.0,0.0,0.0,,,82.0,10344.0,6.3,0.0,0.0
2024-01-31 03:00:00,722.0,330.0,20240131.0,3.0,990.0,10.0,10.0,30.0,57.0,50.5,38.0,0.0,0.0,,,87.0,10338.0,5.7,0.0,0.0
2024-01-31 04:00:00,723.0,330.0,20240131.0,4.0,210.0,30.0,30.0,50.0,60.0,50.666666666666664,36.0,0.0,0.0,,,84.0,10337.0,6.0,0.0,0.0
2024-01-31 05:00:00,724.0,330.0,20240131.0,5.0,210.0,30.0,30.0,40.0,61.0,50.833333333333336,40.0,0.0,0.0,,,86.0,10336.0,6.1,0.0,0.0
2024-01-31 06:00:00,725.0,330.0,20240131.0,6.0,200.0,40.0,40.0,60.0,63.0,51.0,34.0,0.0,0.0,,,81.0,10330.0,6.3,0.0,0.0
2024-01-31 07:00:00,726.0,330.0,20240131.0,7.0,220.0,40.0,40.0,60.0,62.0,52.166666666666664,38.0,0.0,0.0,,,84.0,10337.0,6.2,0.0,0.0
2024-01-31 08:00:00,727.0,330.0,20240131.0,8.0,200.0,40.0,50.0,70.0,66.0,53.333333333333336,36.0,1.0,0.0,,,80.0,10336.0,6.6,2.7777777777777777,0.0
2024-01-31 09:00:00,728.0,330.0,20240131.0,9.0,190.0,50.0,50.0,80.0,67.0,54.5,43.0,9.0,0.0,,,84.0,10328.0,6.7,25.0,0.0
2024-01-31 10:00:00,729.0,330.0,20240131.0,10.0,200.0,60.0,50.0,80.0,66.0,55.666666666666664,49.0,15.0,0.0,,,89.0,10330.0,6.6,41.66666666666666,0.0
2024-01-31 11:00:00,730.0,330.0,20240131.0,11.0,200.0,60.0,70.0,90.0,73.0,56.833333333333336,34.0,25.0,0.0,,,76.0,10320.0,7.3,69.44444444444444,0.0
2024-01-31 12:00:00,731.0,330.0,20240131.0,12.0,210.0,80.0,70.0,120.0,76.0,58.0,22.0,49.0,2.0,,,68.0,10310.0,7.6,136.11111111111111,0.2
2024-01-31 13:00:00,732.0,330.0,20240131.0,13.0,210.0,80.0,80.0,120.0,79.0,60.0,24.0,60.0,3.0,,,68.0,10301.0,7.9,166.66666666666666,0.3
2024-01-31 14:00:00,733.0,330.0,20240131.0,14.0,210.0,90.0,90.0,120.0,76.0,62.0,24.0,29.0,0.0,,,69.0,10292.0,7.6,80.55555555555556,0.0
2024-01-31 15:00:00,734.0,330.0,20240131.0,15.0,220.0,90.0,100.0,160.0,74.0,64.0,28.0,36.0,5.0,,,72.0,10289.0,7.4,100.0,0.5
2024-01-31 16:00:00,735.0,330.0,20240131.0,16.0,210.0,100.0,100.0,150.0,73.0,66.0,28.0,12.0,5.0,,,73.0,10277.0,7.3,33.333333333333336,0.5
2024-01-31 17:00:00,736.0,330.0,20240131.0,17.0,220.0,110.0,110.0,170.0,75.0,68.0,31.0,1.0,0.0,,,73.0,10274.0,7.5,2.7777777777777777,0.0
2024-01-31 18:00:00,737.0,330.0,20240131.0,18.0,210.0,110.0,110.0,160.0,73.0,70.0,32.0,0.0,0.0,,,75.0,10267.0,7.3,0.0,0.0
2024-01-31 19:00:00,738.0,330.0,20240131.0,19.0,200.0,110.0,100.0,150.0,70.0,69.16666666666667,31.0,0.0,0.0,,,76.0,10256.0,7.0,0.0,0.0
2024-01-31 20:00:00,739.0,330.0,20240131.0,20.0,210.0,110.0,110.0,160.0,68.0,68.33333333333333,34.0,0.0,0.0,,,78.0,10251.0,6.8,0.0,0.0
2024-01-31 21:00:00,740.0,330.0,20240131.0,21.0,220.0,110.0,120.0,170.0,78.0,67.5,47.0,0.0,0.0,,,80.0,10248.0,7.8,0.0,0.0
2024-01-31 22:00:00,741.0,330.0,20240131.0,22.0,220.0,120.0,120.0,170.0,78.0,66.66666666666667,55.0,0.0,0.0,,,85.0,10240.0,7.8,0.0,0.0
2024-01-31 23:00:00,742.0,330.0,20240131.0,23.0,230.0,110.0,100.0,170.0,79.0,65.83333333333333,71.0,0.0,0.0,,,94.0,10240.0,7.9,0.0,0.0
2024-02-01 00:00:00,743.0,330.0,20240131.0,24.0,240.0,110.0,110.0,170.0,90.0,65.0,84.0,0.0,0.0,,,95.0,10242.0,9.0,0.0,0.0
